"Index","Artist","ArtistSlug","Title","Year","Width","Height","Megapixels","HighResUrl","LocalFileName","FileSizeBytes"
"582","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman in a Green Shawl","1885","1375","1776","2.44","https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-in-a-green-shawl-1885(1).jpg","0582_Head_of_a_Peasant_Woman_in_a_Green_Shawl_1375x1776.jpg","789555"
"583","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with Brownish Cap","1885","1261","1750","2.21","https://uploads1.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-brownish-cap-1885(1).jpg","0583_Head_of_a_Peasant_Woman_with_Brownish_Ca_1261x1750.jpg","647327"
"584","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with Dark Cap","1885","728","1024","0.75","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-dark-cap-1885(1).jpg","0584_Head_of_a_Peasant_Woman_with_Dark_Cap_728x1024.jpg","155464"
"585","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with Dark Cap","1885","1278","1844","2.36","https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-dark-cap-1885-1(1).jpg","0585_Head_of_a_Peasant_Woman_with_Dark_Cap_1278x1844.jpg","721437"
"586","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with Dark Cap","1885","698","1024","0.71","https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-dark-cap-1885-2(1).jpg","0586_Head_of_a_Peasant_Woman_with_Dark_Cap_698x1024.jpg","163766"
"587","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with Dark Cap","1885","1382","1839","2.54","https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-dark-cap-1885-3(1).jpg","0587_Head_of_a_Peasant_Woman_with_Dark_Cap_1382x1839.jpg","824978"
"588","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with Dark Cap","1885","855","1134","0.97","https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-dark-cap-1885-4(1).jpg","0588_Head_of_a_Peasant_Woman_with_Dark_Cap_855x1134.jpg","294705"
"589","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with Dark Cap","1885","672","1024","0.69","https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-dark-cap-1885-5(1).jpg","0589_Head_of_a_Peasant_Woman_with_Dark_Cap_672x1024.jpg","196609"
"590","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with Dark Cap","1885","1320","1964","2.59","https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-dark-cap-1885-6(1).jpg","0590_Head_of_a_Peasant_Woman_with_Dark_Cap_1320x1964.jpg","854546"
"591","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with Dark Cap","1885","1228","1878","2.31","https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-dark-cap-1885-7(1).jpg","0591_Head_of_a_Peasant_Woman_with_Dark_Cap_1228x1878.jpg","732942"
"592","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with Greenish Lace Cap","1885","1765","2717","4.8","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-greenish-lace-cap-1885(1).jpg","0592_Head_of_a_Peasant_Woman_with_Greenish_La_1765x2717.jpg","1543821"
"593","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with White Cap","1885","1747","2343","4.09","https://uploads7.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-white-cap-1885(1).jpg","0593_Head_of_a_Peasant_Woman_with_White_Cap_1747x2343.jpg","1248536"
"594","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with White Cap","1885","1397","1746","2.44","https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-white-cap-1885-1(1).jpg","0594_Head_of_a_Peasant_Woman_with_White_Cap_1397x1746.jpg","703675"
"595","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with White Cap","1885","858","1162","1","https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-white-cap-1885-2(1).jpg","0595_Head_of_a_Peasant_Woman_with_White_Cap_858x1162.jpg","287579"
"596","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with White Cap","1885","860","1025","0.88","https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-white-cap-1885-3(1).jpg","0596_Head_of_a_Peasant_Woman_with_White_Cap_860x1025.jpg","283752"
"597","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with White Cap","1885","1268","1684","2.14","https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-white-cap-1885-4(1).jpg","0597_Head_of_a_Peasant_Woman_with_White_Cap_1268x1684.jpg","706809"
"598","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with White Cap","1885","1360","1692","2.3","https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-white-cap-1885-5(1).jpg","0598_Head_of_a_Peasant_Woman_with_White_Cap_1360x1692.jpg","754675"
"599","Vincent van Gogh","vincent-van-gogh","Head of a Peasant Woman with White Cap","1885","1770","2286","4.05","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-white-cap-1885-6.jpg","0599_Head_of_a_Peasant_Woman_with_White_Cap_1770x2286.jpg","1291291"
"600","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","742","1024","0.76","https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-woman-1885.jpg","0600_Head_of_a_Woman_742x1024.jpg","242778"
"601","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","758","1114","0.84","https://uploads5.wikiart.org/images/vincent-van-gogh/head-of-a-woman-4.jpg","0601_Head_of_a_Woman_758x1114.jpg","260790"
"602","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","650","1024","0.67","https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-woman-5(1).jpg","0602_Head_of_a_Woman_650x1024.jpg","217581"
"603","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","598","1024","0.61","https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-woman-6(1).jpg","0603_Head_of_a_Woman_598x1024.jpg","217281"
"604","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","835","1024","0.86","https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-woman-7(1).jpg","0604_Head_of_a_Woman_835x1024.jpg","296991"
"605","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","758","1298","0.98","https://uploads5.wikiart.org/images/vincent-van-gogh/head-of-a-woman-8.jpg","0605_Head_of_a_Woman_758x1298.jpg","295428"
"606","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","738","1303","0.96","https://uploads5.wikiart.org/images/vincent-van-gogh/head-of-a-woman-9.jpg","0606_Head_of_a_Woman_738x1303.jpg","286806"
"607","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","766","1269","0.97","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-10.jpg","0607_Head_of_a_Woman_766x1269.jpg","284385"
"608","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","1301","2133","2.78","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-11.jpg","0608_Head_of_a_Woman_1301x2133.jpg","853582"
"609","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","1376","2309","3.18","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-12.jpg","0609_Head_of_a_Woman_1376x2309.jpg","982542"
"610","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","1873","2344","4.39","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-13.jpg","0610_Head_of_a_Woman_1873x2344.jpg","1360259"
"611","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","838","1024","0.86","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-14.jpg","0611_Head_of_a_Woman_838x1024.jpg","274910"
"612","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","764","1062","0.81","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-15.jpg","0612_Head_of_a_Woman_764x1062.jpg","231971"
